distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Logistic,43,0.4635362356302471,0.6256629946960424,4.9270724712604945,14.540731192044847,"[1.8391033523236298, 0.7865248527337897]",444.0,737.0,356.0,385.0,480.5
Gen_Gamma,87,0.14534061099331272,0.6901408450704225,6.290681221986626,20.947210232091077,"[2098.54744810398, 0.03835282781169505, 0.6832589289087433]",118.0,600.0,550.0,657.0,481.25
Exp_Weibull,8,0.2934938543659201,0.7699055330634278,6.58698770873184,20.916508685848388,"[11.327268040716751, 0.06846056703965245, 654887.670727534]",299.0,367.0,609.0,650.0,481.25
Piecewise_Exp,114,0.49178880985401213,0.9059139784946236,6.983577619708024,21.568711641150216,"[0.2141367310929902, 1.0, 753.0]",459.0,87.0,662.0,717.0,481.25
Gen_Gamma,14,0.361775241932559,0.7954545454545455,6.723550483865118,21.029030118811008,"[1553.471909700256, 0.04060616629273523, 0.8728977647919536]",349.0,288.0,624.0,672.0,483.25
Exp_Weibull,29,0.2128150746347132,0.7185714285714285,6.425630149269426,20.839473709457298,"[14.317166801350615, 0.041102374982713664, 2240063.0247334214]",215.0,511.0,581.0,627.0,483.5
LogNormal,21,0.9315631425101896,0.78125,5.863126285020379,15.425241536892738,"[2.547028384174307, 1.0513810921002735]",623.0,328.0,485.0,500.0,484.0
LogNormal,66,0.7876250406073889,0.7571428571428571,5.575250081214778,15.380735555531963,"[2.792573857551335, 1.3477713140339882e-12]",575.0,409.0,456.0,498.0,484.5
LogNormal,37,0.5331365956535448,0.6551724137931034,5.06627319130709,14.65320545646711,"[3.1297139100681357, 2.761406851373433e-10]",482.0,668.0,387.0,403.0,485.0
Burr_III,15,0.47883419663600457,0.6254826254826255,4.957668393272009,14.524318794479928,"[1.0236349533232934, 5.36462020012457]",454.0,744.0,367.0,377.0,485.5
Gen_Gamma,8,0.312609354484848,0.7699055330634278,6.625218708969696,20.954739686086246,"[4.3039819100565473e-07, 2.552943914411639, 0.15817811477534188]",309.0,367.0,611.0,660.0,486.75
LogNormal,42,0.6460114159722661,0.7039983680130559,5.292022831944532,14.905681552728884,"[3.0090495629050538, 1.754620033168271e-11]",531.0,565.0,420.0,435.0,487.75
LogNormal,45,0.45118739521469775,0.6111764705882353,4.902374790429396,14.58346784900677,"[2.97642863964359, 5.7877789212157295e-12]",435.0,774.0,349.0,394.0,488.0
Piecewise_Exp,88,0.4609630169903133,0.8767123287671232,6.921926033980626,21.575385990108973,"[0.23905299386748483, 1.0, 753.0]",442.0,143.0,657.0,718.0,490.0
Burr_XII,52,0.575366042813715,0.6756756756756757,5.15073208562743,14.888760986958843,"[8.653197259450385, 0.08218767921935906]",501.0,636.0,398.0,432.0,491.75
Exponential,44,2.657161194906915,0.7410714285714286,7.31432238981383,12.158072338820055,[0.275400662322096],773.0,455.0,682.0,60.0,492.5
Logistic,15,0.5028267568464356,0.6254826254826255,5.005653513692871,14.572303914900791,"[7.0424200321413375, 1.1847660670893436]",464.0,744.0,375.0,390.0,493.25
Gamma,131,1.0507729256990161,0.8155637254901961,6.101545851398033,15.797556400550759,"[0.14784468308386142, 0.6617464227176255]",669.0,252.0,518.0,535.0,493.5
Gen_Gamma,29,0.23333547904509874,0.7185714285714285,6.466670958090197,20.88051451827807,"[1.9028419163337772e-07, 1.3676775775304295, 0.1363347235206446]",238.0,511.0,587.0,639.0,493.75
Exp_Weibull,89,0.14507739010896922,0.6621004566210045,6.2901547802179385,20.940542539457216,"[14.550293759396979, 0.02892638028843376, 1337628.4244634835]",116.0,659.0,549.0,655.0,494.75
Exp_Weibull,99,0.13938026612450533,0.6460905349794239,6.27876053224901,20.90445679407874,"[14.315075694530544, 0.02925155815347167, 1061540.6578681236]",98.0,691.0,546.0,645.0,495.0
LogNormal,49,0.5563918585475505,0.6496848739495799,5.112783717095101,14.768042186100804,"[2.995249235273226, 4.223403288441781e-11]",495.0,680.0,393.0,416.0,496.0
Exp_Weibull,26,0.6385720033448098,0.9237726098191215,7.277144006689619,21.73063572105207,"[13.118243202864473, 0.02923455714181436, 280339.4819991209]",523.0,61.0,679.0,726.0,497.25
Gen_Gamma,99,0.1419865907361795,0.6460905349794239,6.283973181472359,20.90966944330209,"[2165.6088395951656, 0.03824771960638664, 0.7766287178008902]",104.0,691.0,547.0,648.0,497.5
Weibull,21,0.985445084355141,0.78125,5.970890168710282,15.533005420582642,"[0.5623497442581048, 0.3195673673931389]",653.0,328.0,504.0,505.0,497.5
Exp_Weibull,27,0.5125492033139737,0.8820224719101124,7.025098406627947,21.61337214578215,"[13.92618868302076, 0.02785797127521808, 609926.3721876943]",473.0,133.0,667.0,720.0,498.25
Burr_XII,21,0.9861941540357632,0.78125,5.972388308071526,15.534503559943886,"[6.004095665551836, 0.0901984238002323]",654.0,328.0,505.0,506.0,498.25
Gen_Gamma,89,0.14827331895332305,0.6621004566210045,6.296546637906646,20.946934397145924,"[2113.905062330352, 0.038307010681672006, 0.7496499595712964]",127.0,659.0,554.0,656.0,499.0
Logistic,21,0.9872198832327549,0.78125,5.97443976646551,15.53655501833787,"[3.3407029383161433, 0.7305119588455634]",655.0,328.0,507.0,507.0,499.25
LogNormal,43,0.5229010889914653,0.6256629946960424,5.045802177982931,14.659460898767282,"[2.1686235053477434, 0.6352193517879003]",478.0,737.0,383.0,404.0,500.5
Burr_XII,1,0.4777583854830349,0.5,4.95551677096607,14.427076799450722,"[0.4813892223759298, 0.5983204225275264]",450.0,851.0,363.0,344.0,502.0
LogNormal,1,0.4777609263399105,0.5,4.955521852679821,14.427081881164474,"[4.283535836518914, 2.0882252065127025]",451.0,851.0,364.0,345.0,502.75
Gamma,21,1.0136369294469982,0.78125,6.027273858893997,15.589389110766357,"[0.007883647425511219, 0.17951407673070197]",663.0,328.0,510.0,511.0,503.0
Burr_III,1,0.4777609277394549,0.5,4.95552185547891,14.427081883963563,"[0.34442887470038985, 1.60895316201182]",452.0,851.0,365.0,346.0,503.5
Logistic,1,0.4777609454253748,0.5,4.95552189085075,14.427081919335402,"[2.136894157600242, 0.3027656038983491]",453.0,851.0,366.0,347.0,504.25
Exponential,72,2.92180018516507,0.7400419287211739,7.84360037033014,12.741305313458776,[0.23098267672201048],782.0,457.0,716.0,64.0,504.75
Burr_III,58,0.6128613016273549,0.6621458710066305,5.2257226032547095,14.94285267283744,"[0.2856879747045471, 0.24323225492417055]",516.0,655.0,409.0,443.0,505.75
Exp_Weibull,10,0.32617388402282993,0.7515723270440252,6.65234776804566,20.9647160397726,"[13.555225564420502, 0.05206336214219247, 2268286.2329732585]",326.0,418.0,618.0,664.0,506.5
Weibull,17,0.7474522776421846,0.708919244676577,5.49490455528437,15.104133595409618,"[0.2891786964886499, 0.5857469225509755]",563.0,555.0,448.0,464.0,507.5
Exp_Weibull,12,0.32229302873499316,0.743372216330859,6.644586057469986,20.932774578265622,"[14.147969241892765, 0.04171250629435756, 1994896.7413202238]",321.0,448.0,615.0,652.0,509.0
Burr_III,53,0.5310887457655576,0.6184313725490197,5.0621774915311155,14.796044060454879,"[0.2731343640410252, 0.25465391657396264]",481.0,751.0,386.0,419.0,509.25
Exponential,94,1.6989608705059323,0.576,5.3979217410118645,10.277277545472304,[0.24169927171356687],726.0,830.0,433.0,49.0,509.5
Burr_III,7,1.2900914934043761,0.8448275862068966,6.580182986808753,16.068301359431448,"[0.6683507196370162, 2.4322300324591497]",689.0,205.0,606.0,542.0,510.5
Piecewise_Exp,4,0.5518925129075536,0.8600852272727273,7.103785025815107,21.318242509602978,"[0.04140297498493022, 1.0, 753.0]",492.0,183.0,673.0,699.0,511.75
Piecewise_Exp,100,0.6422509570016443,0.8950617283950617,7.284501914003289,21.907097400363174,"[0.24167070769816673, 1.0, 753.0]",528.0,107.0,681.0,736.0,513.0
Logistic,49,0.6376990758364746,0.6496848739495799,5.275398151672949,14.930656620678652,"[0.7489669971747656, 0.5511919124122627]",521.0,680.0,413.0,442.0,514.0
Gen_Gamma,10,0.3645498381612988,0.7515723270440252,6.729099676322598,21.041467948049537,"[3.1990469923835766e-07, 2.0109346400935175, 0.15128480460301233]",350.0,418.0,625.0,673.0,516.5
Weibull,53,0.5665560455750734,0.6184313725490197,5.133112091150147,14.866978660073912,"[1.070033992483061, 0.20485599057386322]",497.0,751.0,394.0,428.0,517.5
Piecewise_Exp,84,0.5125192891040791,0.84375,7.025038578208158,21.68769629320201,"[0.2344767058327851, 1.0, 753.0]",471.0,210.0,666.0,724.0,517.75
Logistic,53,0.5731611048424962,0.6184313725490197,5.1463222096849925,14.880188778608757,"[0.9089020366667792, 0.6111945227492983]",500.0,751.0,397.0,431.0,519.75
Gen_Gamma,71,0.28422831819659505,0.7166666666666667,6.56845663639319,21.074010394835096,"[1557.1897784345624, 0.03870826426593733, 0.6068507183884295]",283.0,518.0,602.0,676.0,519.75
Weibull,49,0.652448946255692,0.6496848739495799,5.304897892511384,14.960156361517088,"[0.9168456033772584, 0.22983481124748434]",532.0,680.0,421.0,447.0,520.0
Exponential,69,2.4916630946034743,0.695054945054945,6.983326189206949,11.822802627435792,[0.2544834033221832],768.0,593.0,661.0,59.0,520.25
Exp_Weibull,71,0.28428049709795494,0.7166666666666667,6.56856099419591,21.074114752637815,"[13.865150410161123, 0.03300596498005429, 702820.5620709273]",284.0,518.0,603.0,677.0,520.5
Burr_III,64,0.5145003725917368,0.5879120879120879,5.029000745183474,14.7250112943362,"[0.27603079770958, 0.25220256888836023]",475.0,819.0,381.0,408.0,520.75
Logistic,42,0.8109500096867763,0.7039983680130559,5.621900019373553,15.235558740157906,"[0.8662744039118117, 0.5653539753129401]",582.0,565.0,459.0,477.0,520.75
Burr_XII,51,0.5245975267319996,0.5989583333333334,5.049195053463999,14.79137764268509,"[0.1198959485893564, 2.738008186540927]",479.0,803.0,384.0,418.0,521.0
Logistic,58,0.6725584077667699,0.6621458710066305,5.34511681553354,15.06224688511627,"[0.9281467816851476, 0.6598783722749643]",541.0,655.0,428.0,460.0,521.0
Burr_III,51,0.5277215567832729,0.5989583333333334,5.055443113566546,14.797625702787638,"[0.27029588788829106, 0.257598981442917]",480.0,803.0,385.0,420.0,522.0
LogNormal,15,0.6203524185623909,0.6254826254826255,5.240704837124782,14.8073552383327,"[1.3899049953722078, 1.9572392871411695]",517.0,744.0,410.0,421.0,523.0
Weibull,42,0.8197347135120033,0.7039983680130559,5.639469427024006,15.25312814780836,"[0.9303895537305894, 0.22544263804951226]",586.0,565.0,462.0,481.0,523.5
Exp_Weibull,77,0.15958739904924102,0.6349206349206349,6.319174798098482,21.00014386190639,"[13.855194212130062, 0.030475066928549163, 667692.5162952943]",148.0,717.0,560.0,669.0,523.5
Gen_Gamma,39,0.23946992316205234,0.6818181818181818,6.478939846324105,20.938988940346494,"[1930.6312642501603, 0.038155726464341684, 0.7857455077069014]",243.0,611.0,589.0,654.0,524.25
Logistic,54,0.9425975936369045,0.7439516129032259,5.885195187273809,15.71068082826016,"[0.1786925371883774, 0.4430385421520502]",638.0,440.0,494.0,527.0,524.75
Weibull,11,1.0420528763481707,0.7578064516129033,6.084105752696342,15.625684600514301,"[0.2507601400310592, 0.687945028014917]",668.0,401.0,517.0,514.0,525.0
Exp_Weibull,72,0.37890228695518985,0.7693920335429769,6.75780457391038,21.450919403296286,"[13.684726907949662, 0.0270177603664358, 388945.90230978886]",378.0,377.0,633.0,713.0,525.25
Exp_Weibull,35,0.7970918302833878,0.9166666666666666,7.594183660566776,21.991351246743164,"[14.671347403904274, 0.032157941425808946, 2013632.304138969]",579.0,80.0,698.0,744.0,525.25
Logistic,37,0.7058813006370876,0.6551724137931034,5.411762601274175,14.998694866434194,"[0.842402062806133, 0.541204044780313]",548.0,668.0,435.0,451.0,525.5
Exp_Weibull,31,0.5513637644118542,0.8360389610389611,7.102727528823708,21.476391917002267,"[13.34548213148358, 0.028339304699459996, 363501.0317352007]",490.0,225.0,672.0,715.0,525.5
Weibull,54,0.9450490439325526,0.7439516129032259,5.8900980878651055,15.715583728851458,"[1.4035608755410445, 0.14934585631360747]",640.0,440.0,495.0,528.0,525.75
Gen_Gamma,77,0.1633543525268435,0.6349206349206349,6.3267087050536865,21.007677768861594,"[2047.1468922550555, 0.03836159315262041, 0.7480780667348306]",154.0,717.0,562.0,671.0,526.0
Logistic,14,1.258361893135106,0.7954545454545455,6.516723786270212,16.05371020956747,"[0.9764516699758725, 0.5481524154148458]",685.0,288.0,593.0,539.0,526.25
Weibull,37,0.7067576849063257,0.6551724137931034,5.413515369812652,15.000447634972671,"[1.0161086472718164, 0.20026956554466208]",550.0,668.0,436.0,452.0,526.5
Gamma,9,0.7566984753801921,0.6791090629800307,5.513396950760384,15.064129132633168,"[0.01571430093996294, 0.4604687532572091]",570.0,623.0,453.0,461.0,526.75
Logistic,19,0.8973800522453256,0.7141259188239054,5.794760104490651,15.359144216504234,"[0.3816503123092023, 0.46078751696420106]",607.0,533.0,474.0,494.0,527.0
Burr_III,54,0.9526151238276319,0.7439516129032259,5.905230247655264,15.730715888641615,"[0.28197400577853315, 0.24694454055506265]",643.0,440.0,497.0,529.0,527.25
Exponential,19,2.7241614207729907,0.7013422818791947,7.4483228415459815,12.230514897552773,[0.1817412466541612],775.0,584.0,689.0,61.0,527.25
Weibull,14,1.2596301070456954,0.7954545454545455,6.519260214091391,16.05624663738865,"[0.9667583257598373, 0.2089453878591762]",686.0,288.0,595.0,540.0,527.25
Gamma,37,0.7109724981751863,0.6551724137931034,5.421944996350373,15.008877261510392,"[0.0010836536151600322, 0.051137746006045766]",551.0,668.0,438.0,453.0,527.5
Exp_Weibull,11,0.3924721066735604,0.7578064516129033,6.784944213347121,21.09731248507406,"[13.606077126463365, 0.05242211316310389, 1588819.8498267587]",393.0,401.0,637.0,680.0,527.75
Weibull,19,0.8987659652356081,0.7141259188239054,5.797531930471216,15.361916042484799,"[1.1676011486272493, 0.1718852557782221]",609.0,533.0,475.0,495.0,528.0
Burr_XII,54,0.9534661549547436,0.7439516129032259,5.906932309909488,15.73241795089584,"[0.12198446315189786, 2.8127785786921264]",644.0,440.0,498.0,530.0,528.0
Gamma,14,1.2646699596246487,0.7954545454545455,6.529339919249297,16.066326342546557,"[0.0013175094600206727, 0.05722973608960056]",688.0,288.0,597.0,541.0,528.5
LogNormal,7,1.4522446531527653,0.8448275862068966,6.90448930630553,16.392607678928226,"[2.877975413099154, 1.0501281227466301]",708.0,205.0,653.0,549.0,528.75
Gamma,49,0.6981488664366327,0.6496848739495799,5.396297732873265,15.051556201878968,"[0.002378071934828551, 0.07627444336914598]",547.0,680.0,432.0,458.0,529.25
Gamma,54,0.9554290417646932,0.7439516129032259,5.910858083529386,15.73634372451574,"[0.0005060862168419834, 0.028235397317752608]",646.0,440.0,500.0,531.0,529.25
Exponential,42,2.9667057472452734,0.7121583027335782,7.933411494490547,12.740240854882723,[0.3206860013744038],785.0,543.0,726.0,63.0,529.25
Gamma,19,0.9018834149635803,0.7141259188239054,5.80376682992716,15.368150941940744,"[0.0007436670082286496, 0.041018241407593956]",612.0,533.0,477.0,496.0,529.5
Gen_Gamma,72,0.38972177846576306,0.7693920335429769,6.779443556931526,21.47255838631743,"[1308.7457963379554, 0.039348582655429, 0.47302341480407]",391.0,377.0,636.0,714.0,529.5
Exp_Weibull,16,0.3447679131686477,0.7313985196727697,6.689535826337296,21.042907014250225,"[13.794932723459398, 0.056336340349150325, 2622928.4526990643]",339.0,486.0,621.0,674.0,530.0
Exp_Weibull,69,0.33911574995048455,0.7348901098901099,6.678231499900969,21.1966608145875,"[14.670647738074404, 0.03173095811779484, 1494918.7087851493]",335.0,476.0,619.0,691.0,530.25
Burr_III,63,0.6065124570127295,0.6152219873150105,5.213024914025459,14.91327724631646,"[0.28669173090060374, 0.24256720961238679]",513.0,763.0,407.0,440.0,530.75
Gamma,42,0.847594962436403,0.7039983680130559,5.695189924872806,15.308848645657157,"[0.0020088240741269548, 0.06904570560063555]",597.0,565.0,468.0,493.0,530.75
Exponential,17,2.4741361233420363,0.6687424668541583,6.9482722466840725,11.752886766746697,[0.17554830421977372],765.0,644.0,660.0,58.0,531.75
Gamma,12,1.0119773237285994,0.743372216330859,6.023954647457199,15.549413661320957,"[0.03217606065570407, 0.3817699919176254]",662.0,448.0,509.0,508.0,531.75
Exponential,37,2.3865356996992517,0.6517241379310343,6.7730713993985034,11.566537531978513,[0.2091945969440086],761.0,676.0,635.0,56.0,532.0
Piecewise_Exp,24,0.6708004132270683,0.8602941176470589,7.341600826454137,21.765405657553913,"[0.23763783655871715, 1.0, 753.0]",539.0,181.0,684.0,729.0,533.25
Weibull,64,0.5678907306804144,0.5879120879120879,5.135781461360828,14.831792010513555,"[1.0365295768137408, 0.21462092742939579]",498.0,819.0,395.0,424.0,534.0
Logistic,60,0.9333071868881148,0.7226890756302521,5.86661437377623,15.682124931740503,"[0.19874573453700337, 0.45358368061540905]",627.0,503.0,488.0,519.0,534.25
Logistic,51,0.5784220511432242,0.5989583333333334,5.156844102286448,14.89902669150754,"[0.9664384276978019, 0.6071958716333138]",503.0,803.0,400.0,433.0,534.75
Logistic,64,0.5702842960554957,0.5879120879120879,5.140568592110991,14.836579141263718,"[0.9874578613141614, 0.6324153772584507]",499.0,819.0,396.0,425.0,534.75
Burr_XII,60,0.9337003316911627,0.7226890756302521,5.867400663382325,15.682911221346599,"[0.12233754250342872, 2.8245009197779343]",629.0,503.0,489.0,520.0,535.25
Gen_Gamma,19,0.3255617727391297,0.7141259188239054,6.651123545478259,20.997699713498633,"[1582.0394422605018, 0.03819369360660794, 0.7581138073055899]",324.0,533.0,617.0,668.0,535.5
Weibull,51,0.5802513251578241,0.5989583333333334,5.160502650315648,14.902685239536739,"[1.0089600109010834, 0.21632558918733705]",505.0,803.0,401.0,434.0,535.75
Burr_III,60,0.9340328115698655,0.7226890756302521,5.8680656231397315,15.683576181104005,"[0.28408502055303764, 0.2452229450333386]",630.0,503.0,490.0,521.0,536.0
Piecewise_Exp,34,0.7512019815751921,0.8792667509481669,7.5024039631503845,22.014402407207157,"[0.26109754347147196, 1.0, 753.0]",565.0,141.0,693.0,745.0,536.0
LogNormal,13,0.9263248271987008,0.7095104895104896,5.852649654397402,15.421563779672688,"[3.147175336133484, 3.0756253698984246e-12]",619.0,546.0,481.0,499.0,536.25
Burr_XII,53,0.6394289520533298,0.6184313725490197,5.27885790410666,15.012724473030424,"[8.687603578278553, 0.0826678578029059]",527.0,751.0,418.0,455.0,537.75
Burr_XII,58,0.7566814820138248,0.6621458710066305,5.51336296402765,15.23049303361038,"[9.362708818754818, 0.08279150270687582]",569.0,655.0,452.0,475.0,537.75
Weibull,60,0.9361555725127334,0.7226890756302521,5.872311145025467,15.68782170298974,"[1.3774804074139346, 0.154621760188881]",634.0,503.0,493.0,522.0,538.0
Gamma,51,0.6028520439814842,0.5989583333333334,5.205704087962968,14.947886677184059,"[0.0015363489799003463, 0.05331846623970464]",511.0,803.0,405.0,444.0,540.75
Gamma,60,0.9459813603507132,0.7226890756302521,5.891962720701427,15.7074732786657,"[0.0006108553170366941, 0.03011972474179724]",641.0,503.0,496.0,526.0,541.5
Exp_Weibull,76,0.20363061093152962,0.6434426229508197,6.40726122186306,21.091271340163505,"[14.572281652991673, 0.02954996436087489, 1378365.3419672342]",209.0,701.0,579.0,678.0,541.75
Gamma,75,1.3392093171863202,0.793103448275862,6.67841863437264,16.46978402986838,"[0.35923139081212246, 1.3060881211286022]",694.0,302.0,620.0,552.0,542.0
Piecewise_Exp,26,0.9342302852550008,0.9237726098191215,7.868460570510002,22.321952284872452,"[0.18632796930479553, 1.0, 753.0]",631.0,61.0,719.0,758.0,542.25
Gen_Gamma,76,0.20375564893124123,0.6434426229508197,6.407511297862483,21.091521416162927,"[1930.9688764139642, 0.038480016096245455, 0.7167281941585225]",210.0,701.0,580.0,679.0,542.5
LogNormal,54,1.0624001824322533,0.7439516129032259,6.124800364864507,15.95028600585086,"[2.71107102581295, 4.4633238901977024e-13]",671.0,440.0,522.0,538.0,542.75
Exp_Weibull,44,0.36618535440824623,0.7238520408163265,6.732370708816492,21.263620555835168,"[13.78240280979559, 0.029614405218847246, 475885.4698499459]",354.0,495.0,627.0,695.0,542.75
LogNormal,51,0.6114294511271994,0.5989583333333334,5.222858902254399,14.965041491475489,"[2.8887487164389545, 1.0755957546708724e-11]",515.0,803.0,408.0,449.0,543.75
Exponential,13,3.1581597016759932,0.7016783216783218,8.316319403351986,13.100776465989629,[0.11739685337097397],790.0,580.0,740.0,66.0,544.0
Burr_III,65,0.5935936746881781,0.5646464646464646,5.187187349376356,14.878947099904456,"[0.2849249171631877, 0.24435386769568512]",509.0,837.0,403.0,429.0,544.5
Gamma,29,1.0027803655751206,0.7228571428571429,6.005560731150242,15.61478977127549,"[0.08794920048143468, 0.5584173472270684]",661.0,502.0,508.0,512.0,545.75
Burr_XII,56,0.5928206218961191,0.5075187969924813,5.185641243792238,14.91115706989504,"[0.12098734011647869, 2.773819985138584]",508.0,844.0,402.0,436.0,547.5
Logistic,63,0.6731805679214342,0.6152219873150105,5.346361135842868,15.04661346813387,"[0.9560020566847339, 0.6617331626215277]",542.0,763.0,429.0,457.0,547.75
Exp_Weibull,25,0.818814686808036,0.8694444444444445,7.637629373616072,22.03813957852267,"[12.980345159610543, 0.024680038201770404, 175692.6022332817]",584.0,162.0,700.0,746.0,548.0
Burr_XII,64,0.6326752387248871,0.5879120879120879,5.265350477449774,14.9613610266025,"[8.786585739325027, 0.0824892356748352]",519.0,819.0,412.0,448.0,549.5
Gen_Gamma,44,0.3776915304122213,0.7238520408163265,6.7553830608244425,21.286632907843117,"[1180.6828516281691, 0.03902919696552845, 0.4859435546194105]",374.0,495.0,631.0,698.0,549.5
Burr_III,56,0.5977731732913406,0.5075187969924813,5.195546346582681,14.921062172685483,"[0.2766076760464, 0.2520577765216121]",510.0,844.0,404.0,441.0,549.75
Piecewise_Exp,41,0.5066468957824509,0.7801932367149758,7.013293791564902,21.675951506558754,"[0.20725107604755594, 1.0, 753.0]",467.0,344.0,665.0,723.0,549.75
Burr_XII,7,1.884645789331771,0.8448275862068966,7.769291578663542,17.25740995128624,"[2.8195513397377256, 0.17356381702912854]",736.0,205.0,708.0,562.0,552.75
Logistic,7,1.885279011166767,0.8448275862068966,7.7705580223335335,17.25867639495623,"[4.421219291558473, 0.6887621000340682]",737.0,205.0,709.0,563.0,553.5
Exponential,50,3.4442934784438717,0.6926605504587156,8.888586956887742,13.716216191390595,[0.2766259717179631],802.0,597.0,753.0,70.0,555.5
Exponential,49,3.060622259880175,0.6693802521008404,8.12124451976035,12.948873754263202,[0.3681178344289928],786.0,641.0,733.0,65.0,556.25
Exponential,15,2.420650840547459,0.61502574002574,6.841301681094918,11.624626881698877,[0.09847165794082392],762.0,767.0,643.0,57.0,557.25
LogNormal,60,1.0586696207258763,0.7226890756302521,6.117339241451752,15.932849799416026,"[2.704886544536902, 1.857687500591919e-13]",670.0,503.0,520.0,537.0,557.5
Gen_Gamma,37,0.29127502222004753,0.6551724137931034,6.5825500444400955,20.962948442180124,"[1616.5287722555222, 0.0388455031876408, 0.8368544099458477]",292.0,668.0,607.0,663.0,557.5
Gen_Gamma,46,0.2848842988100609,0.6666666666666666,6.569768597620122,21.20783601100144,"[1773.3330523539805, 0.03838619739837165, 0.7149746181855133]",286.0,648.0,604.0,693.0,557.75
Exp_Weibull,46,0.2859483057672286,0.6666666666666666,6.5718966115344575,21.209964024915774,"[14.419943341852735, 0.03232852841376733, 1337518.3674286355]",290.0,648.0,605.0,694.0,559.25
Exp_Weibull,47,0.37686101489028323,0.7142857142857143,6.753722029780566,21.38561024427285,"[14.67804754427514, 0.029339537077356728, 1320073.8436064122]",372.0,527.0,630.0,708.0,559.25
Gamma,5,1.4577874476680142,0.7815230961298376,6.915574895336029,16.39897628464014,"[0.2787772193717938, 2.191259785261003]",709.0,327.0,654.0,550.0,560.0
Gamma,6,1.6397482244335624,0.796672077922078,7.279496448867125,16.765257720450933,"[0.823948885109055, 2.397115204325316]",721.0,285.0,680.0,559.0,561.25
Gen_Gamma,42,0.37179069687882615,0.7039983680130559,6.743581393757652,21.16406947493418,"[1402.9860008796172, 0.041624561511749154, 0.9416658882585575]",364.0,565.0,629.0,687.0,561.25
Gen_Gamma,13,0.3847418729891804,0.7095104895104896,6.769483745978361,21.12285493389129,"[1421.8987725080826, 0.0384235465777164, 1.0510289381597653]",385.0,546.0,634.0,683.0,562.0
Weibull,65,0.6594600633177157,0.5646464646464646,5.318920126635431,15.01067987716353,"[1.069996026445327, 0.21302740566960862]",534.0,837.0,424.0,454.0,562.25
Burr_XII,63,0.7544914854998519,0.6152219873150105,5.508982970999703,15.209235303290704,"[9.378866194037652, 0.08197242113870834]",567.0,763.0,450.0,474.0,563.5
Logistic,65,0.6639393641184883,0.5646464646464646,5.327878728236977,15.019638478765076,"[0.9360195185171681, 0.646729608213944]",538.0,837.0,427.0,456.0,564.5
Gen_Gamma,11,0.5342299601025208,0.7578064516129033,7.068459920205042,21.38082819193198,"[3.774940911695195e-07, 2.2991699235567817, 0.16190306386755685]",483.0,401.0,669.0,707.0,565.0
Exp_Weibull,32,0.6624987942550631,0.7905004240882103,7.324997588510126,21.77191755873312,"[14.085000381042628, 0.028003618297561882, 749010.9957997923]",536.0,311.0,683.0,731.0,565.25
Gamma,32,1.4600510523461898,0.7735368956743003,6.920102104692379,16.55138208484104,"[0.17598160076651972, 0.8486596587847175]",710.0,353.0,655.0,556.0,568.5
Piecewise_Exp,31,0.9024017533256555,0.8579545454545454,7.804803506651311,22.17846789482987,"[0.17435566171576058, 1.0, 753.0]",613.0,193.0,713.0,755.0,568.5
Piecewise_Exp,95,0.5417901037122509,0.7628205128205127,7.083580207424502,21.718559612298474,"[0.24001805111424884, 1.0, 753.0]",485.0,399.0,670.0,725.0,569.75
Exp_Weibull,28,0.8234855905731728,0.8236763236763237,7.646971181146346,22.060814741334216,"[14.517756689568944, 0.0316855356100413, 1696124.95453542]",591.0,237.0,702.0,749.0,569.75
Logistic,56,0.6783381617436387,0.5075187969924813,5.356676323487277,15.08219214959008,"[1.0455504958566864, 0.6310560233884994]",543.0,844.0,430.0,463.0,570.0
Exp_Weibull,17,0.3955435047518888,0.708919244676577,6.791087009503777,21.204930569691648,"[13.879656667883083, 0.04942260782289235, 2001051.0681910822]",396.0,555.0,639.0,692.0,570.5
Exp_Weibull,9,0.36718508351721807,0.6791090629800307,6.734370167034436,21.06046843984361,"[12.47385841610485, 0.060670509017560235, 1400160.3797665332]",357.0,623.0,628.0,675.0,570.75
Weibull,56,0.6928347924985584,0.5075187969924813,5.385669584997117,15.11118541109992,"[0.9831713678913258, 0.22542164084674374]",545.0,844.0,431.0,465.0,571.25
Gamma,11,1.4332383579679846,0.7578064516129033,6.866476715935969,16.40805556375393,"[0.06190924576377353, 0.5568285143019103]",703.0,401.0,645.0,551.0,575.0
LogNormal,56,0.722031015028989,0.5075187969924813,5.444062030057978,15.16957785616078,"[2.854184815783001, 1.570139518171143e-09]",553.0,844.0,440.0,470.0,576.75
Piecewise_Exp,25,1.1455882005421876,0.888888888888889,8.291176401084375,22.691686605990974,"[0.2190676759296924, 1.0, 753.0]",677.0,117.0,738.0,777.0,577.25
Weibull,16,1.260523503336855,0.7337358784573432,6.52104700667371,16.089961131948996,"[0.1642356793160962, 0.8477375264938091]",687.0,484.0,596.0,543.0,577.5
Piecewise_Exp,87,0.5879338228383821,0.7629107981220657,7.175867645676764,21.832396655781217,"[0.23865748540352738, 1.0, 753.0]",507.0,397.0,676.0,735.0,578.75
Burr_XII,65,0.7506459981990549,0.5646464646464646,5.50129199639811,15.193051746926209,"[9.118794890596462, 0.0835018790172324]",564.0,837.0,449.0,472.0,580.5
