id,date,news,label,pct_change,preprocessed_text,topic_id,topic_label
nifty_360,2011-10-25, Theralase Closes Equity Financing,Rise,0.0102,theralase closes equity financing,9,secures_series_funding
nifty_360,2011-10-25,Webcast Alert:  EZCORP Fiscal 2011 Fourth Quarter Earnings Release,Rise,0.0102,webcast alert: ezcorp fiscal 2011 fourth quarter earnings release,11,earnings release_release_quarter earnings
nifty_360,2011-10-25,Trustmark Corporation Announces Third Quarter 2011 Financial Results and Declares $0.23 Quarterly Cash Dividend,Rise,0.0102,trustmark corporation announces third quarter 2011 financial results and declares $0.23 quarterly cash dividend,10,dividend_quarterly dividend_declares
nifty_360,2011-10-25, BBSI Reports Third Quarter 2011 Financial Results,Rise,0.0102,bbsi reports third quarter 2011 financial results,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,Ramco-Gershenson Properties Trust Reports Financial Results for the Third Quarter of 2011,Rise,0.0102,ramco-gershenson properties trust reports financial results for the third quarter of 2011,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,Greenbrier Announces Webcast and Conference Call of Quarterly Financial Results,Rise,0.0102,greenbrier announces webcast and conference call of quarterly financial results,11,earnings release_release_quarter earnings
nifty_360,2011-10-25,Discover Financial Services to Present at CLSA AsiaUSA Forum,Rise,0.0102,discover financial services to present at clsa asiausa forum,1,present_conference_investor
nifty_360,2011-10-25,Teleflex Announces Quarterly Dividend,Rise,0.0102,teleflex announces quarterly dividend,10,dividend_quarterly dividend_declares
nifty_360,2011-10-25,"Commerce Bancshares, Inc. (CBSH) Announces Presentation to Analysts in St. Louis October 26, 2011",Rise,0.0102,"commerce bancshares, inc. cbsh announces presentation to analysts in st. louis october 26, 2011",1,present_conference_investor
nifty_360,2011-10-25,"New Gold to Discuss Third Quarter 2011 Financial Results on November 4, 2011",Rise,0.0102,"new gold to discuss third quarter 2011 financial results on november 4, 2011",8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,'How to Do Business with Department of Homeland Security' Among Featured Topics at IEEE Homeland Security Conference in Waltham,Rise,0.0102,how to do business with department of homeland security among featured topics at ieee homeland security conference in waltham,0,security_cloud_cyber
nifty_360,2011-10-25,Holdings of SPDR Gold up 0.86 pct,Rise,0.0102,holdings of spdr gold up 0.86 pct,15,preciousgold_gold_bullion
nifty_360,2011-10-25,PostRock Announces Third Quarter Earnings Call,Rise,0.0102,postrock announces third quarter earnings call,11,earnings release_release_quarter earnings
nifty_360,2011-10-25,Brazil cenbank says liquidating Banco Morada,Rise,0.0102,brazil cenbank says liquidating banco morada,13,brazil_petrobras_brazilian
nifty_360,2011-10-25,German power grids set for weaker hit on profits: source,Rise,0.0102,german power grids set for weaker hit on profits: source,19,carbon_solar_climate
nifty_360,2011-10-25,DJO Global Announces Date for Release of Third Quarter 2011 Financial Results,Rise,0.0102,djo global announces date for release of third quarter 2011 financial results,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,UPDATE 1-Brazil cenbank liquidating Banco Morada,Rise,0.0102,brazil cenbank liquidating banco morada,13,brazil_petrobras_brazilian
nifty_360,2011-10-25,BioFuel Announces Earnings Release and Conference Call,Rise,0.0102,biofuel announces earnings release and conference call,11,earnings release_release_quarter earnings
nifty_360,2011-10-25,Berkery Noyes Releases Third Quarter 2011 Mergers & Acquisitions Update for the Information Industry,Rise,0.0102,berkery noyes releases third quarter 2011 mergers & acquisitions update for the information industry,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,"Aegion Corporation, Successor to Insituform Technologies, Inc., Reports Third Quarter 2011 Results:",Rise,0.0102,"aegion corporation, successor to insituform technologies, inc., reports third quarter 2011 results:",8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,Berkery Noyes Releases Third Quarter 2011 Mergers & Acquisitions Update for Private Equity in the Information Industry,Rise,0.0102,berkery noyes releases third quarter 2011 mergers & acquisitions update for private equity in the information industry,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,Lexmark recognized as a leader in 2011 leading analyst firm Magic Quadrant for MPS,Rise,0.0102,lexmark recognized as a leader in 2011 leading analyst firm magic quadrant for mps,0,security_cloud_cyber
nifty_360,2011-10-25,Inside the News: ECB to cut rates by end of 2011 - StanChart,Rise,0.0102,inside the news: ecb to cut rates by end of 2011 - stanchart,5,ecb_eurozone_zone
nifty_360,2011-10-25,"FED FOCUS-Debating shift in course, Fed set to pause",Rise,0.0102,"fed focus-debating shift in course, fed set to pause",7,fed_yellen_rate
nifty_360,2011-10-25,Conclusive summit deal on euro zone crisis looks elusive,Rise,0.0102,conclusive summit deal on euro zone crisis looks elusive,5,ecb_eurozone_zone
nifty_360,2011-10-25,Factbox: Global climate change risk rating,Rise,0.0102,global climate change risk rating,19,carbon_solar_climate
nifty_360,2011-10-25,Euronet Worldwide Reports Third Quarter 2011 Financial Results,Rise,0.0102,euronet worldwide reports third quarter 2011 financial results,8,2012 results_2011 results_fourth quarter
nifty_360,2011-10-25,"HK shares to open down 1.3 pct, financials drag",Rise,0.0102,"hk shares to open down 1.3 pct, financials drag",12,kong_hong_hong kong
nifty_360,2011-10-25,"EU chemicals firms eye Chinese investments, not Doha - industry",Rise,0.0102,"eu chemicals firms eye chinese investments, not doha - industry",18,global chinese_chinese_industry 2014
nifty_360,2011-10-25,AEP Names Akins CEO,Rise,0.0102,aep names akins ceo,3,officer_appoints_chief
nifty_360,2011-10-25,Merkel Faces Fresh Showdown on Bailout,Rise,0.0102,merkel faces fresh showdown on bailout,5,ecb_eurozone_zone
nifty_360,2011-10-25,"China, Hong Kong Markets Rise",Rise,0.0102,"china, hong kong markets rise",12,kong_hong_hong kong
nifty_360,2011-10-25,Air India Seeks Applications for Chief Operating Officer,Rise,0.0102,air india seeks applications for chief operating officer,4,boeing_air_airlines
nifty_360,2011-10-25,Fed Official Backs New Growth Push,Rise,0.0102,fed official backs new growth push,7,fed_yellen_rate
nifty_360,2011-10-25,European Stocks Rise,Rise,0.0102,european stocks rise,17,european_european shares_european stocks
nifty_360,2011-10-25,Fresh Worries of Recession Grip Europe,Rise,0.0102,fresh worries of recession grip europe,5,ecb_eurozone_zone
nifty_361,2011-10-26,"HK shares inch down on property weakness, China up",Rise,0.0348,"hk shares inch down on property weakness, china up",12,kong_hong_hong kong
nifty_361,2011-10-26,Siliconware Precision Industries Reports a 10.8% Quarter-over-Quarter Growth in Revenues Resulting in Earnings per Share of NT$ 0.47 or Earnings per ADS of US$ 0.08 for Third Quarter 2011,Rise,0.0348,siliconware precision industries reports a 10.8% quarter-over-quarter growth in revenues resulting in earnings per share of nt$ 0.47 or earnings per ads of us$ 0.08 for third quarter 2011,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,SpareBank 1 Nord-Norge - Accounts as at 3rd quarter 2011,Rise,0.0348,sparebank 1 nord-norge - accounts as at 3rd quarter 2011,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,REG - Photon Kathaas - Trilingual film secures funding,Rise,0.0348,reg - photon kathaas - trilingual film secures funding,9,secures_series_funding
nifty_361,2011-10-26,REG - Legendary Invest PLC - Change of Advisers,Rise,0.0348,reg - legendary invest plc - change of advisers,6,holding company_holding_notice
nifty_361,2011-10-26,REG - MDY Healthcare - Disposal of investment in Medivance Inc.,Rise,0.0348,reg - mdy healthcare - disposal of investment in medivance inc.,6,holding company_holding_notice
nifty_361,2011-10-26,REG - Sorbic International - Trading Update,Rise,0.0348,reg - sorbic international - trading update,6,holding company_holding_notice
nifty_361,2011-10-26,REG - Quindell Portfolio - Integration of Acquired Businesses,Rise,0.0348,reg - quindell portfolio - integration of acquired businesses,6,holding company_holding_notice
nifty_361,2011-10-26,REG - XCAP Securities PLC - Fundraising of approximately Â£1.4 million,Rise,0.0348,reg - xcap securities plc - fundraising of approximately 1.4 million,6,holding company_holding_notice
nifty_361,2011-10-26,REG - Origin Enrg Fin Ltd - Presentation to Citi Conference,Rise,0.0348,reg - origin enrg fin ltd - presentation to citi conference,6,holding company_holding_notice
nifty_361,2011-10-26,HEINEKEN N.V. Trading Update - Third Quarter 2011,Rise,0.0348,heineken n.v. trading update - third quarter 2011,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,HEINEKEN HOLDING N.V. Trading Update - Third Quarter 2011,Rise,0.0348,heineken holding n.v. trading update - third quarter 2011,6,holding company_holding_notice
nifty_361,2011-10-26,Softbank Technology <4726.T>-2011/12 group,Rise,0.0348,softbank technology -2011 12 group,1,present_conference_investor
nifty_361,2011-10-26,China shares end up 0.7 pct on policy optimism,Rise,0.0348,china shares end up 0.7 pct on policy optimism,12,kong_hong_hong kong
nifty_361,2011-10-26,REFILE-European shares edge up on earnings news,Rise,0.0348,refile-european shares edge up on earnings news,17,european_european shares_european stocks
nifty_361,2011-10-26,Generali private banking unit names new CEO,Rise,0.0348,generali private banking unit names new ceo,3,officer_appoints_chief
nifty_361,2011-10-26,Brazil's Banco Bradesco Q3 profit rises 11 pct,Rise,0.0348,brazil banco bradesco q3 profit rises 11 pct,13,brazil_petrobras_brazilian
nifty_361,2011-10-26,REG - INA-Industrija Nafte - Refining & Marketing business division,Rise,0.0348,reg - ina-industrija nafte - refining & marketing business division,6,holding company_holding_notice
nifty_361,2011-10-26,REG - Banco Bil.Viz.Argent - 3rd Quarter 2011 Results: Analysts presentation,Rise,0.0348,reg - banco bil.viz.argent - 3rd quarter 2011 results: analysts presentation,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,REG - Odyssey Spec Sit Bnd - Changes to the Fund,Rise,0.0348,reg - odyssey spec sit bnd - changes to the fund,6,holding company_holding_notice
nifty_361,2011-10-26,NComputing and Citrix Herald New Era of VDI,Rise,0.0348,ncomputing and citrix herald new era of vdi,0,security_cloud_cyber
nifty_361,2011-10-26,Citrix Unveils HDX Ready System-on-Chip Initiative,Rise,0.0348,citrix unveils hdx ready system-on-chip initiative,0,security_cloud_cyber
nifty_361,2011-10-26,Citrix CloudGateway Delivers End User Computing for the Cloud Era,Rise,0.0348,citrix cloudgateway delivers end user computing for the cloud era,0,security_cloud_cyber
nifty_361,2011-10-26,New Citrix CloudPortal Turns Clouds into Profitable Businesses,Rise,0.0348,new citrix cloudportal turns clouds into profitable businesses,0,security_cloud_cyber
nifty_361,2011-10-26,REG - Baillie GiffordJapan - Annual Financial Report,Rise,0.0348,reg - baillie giffordjapan - annual financial report,6,holding company_holding_notice
nifty_361,2011-10-26,"Research and Markets: Thermal Power in Netherlands, Market Outlook to 2020, 2011 Update - Capacity, Generation, Regulations, Power Plants, Companies",Rise,0.0348,"thermal power in netherlands, market outlook to 2020, 2011 update - capacity, generation, regulations, power plants, companies",19,carbon_solar_climate
nifty_361,2011-10-26,Research and Markets: Complying with the Global Investment Performance Standards (GIPS),Rise,0.0348,complying with the global investment performance standards gips,6,holding company_holding_notice
nifty_361,2011-10-26,European shares flat ahead of debt crisis summit,Rise,0.0348,european shares flat ahead of debt crisis summit,17,european_european shares_european stocks
nifty_361,2011-10-26,"Hong Kong, China shares rise on policy optimism",Rise,0.0348,"hong kong, china shares rise on policy optimism",12,kong_hong_hong kong
nifty_361,2011-10-26, Lyfe Communications Closes Equity Funding,Rise,0.0348,lyfe communications closes equity funding,9,secures_series_funding
nifty_361,2011-10-26,Safeguard Scientifics Announces Third Quarter 2011 Financial Results,Rise,0.0348,safeguard scientifics announces third quarter 2011 financial results,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,MedVentive Closes $12 Million in New Funding,Rise,0.0348,medventive closes $12 million in new funding,9,secures_series_funding
nifty_361,2011-10-26,REG - Westpac Banking. - 2011 Full Year Profit Announcement Template,Rise,0.0348,reg - westpac banking. - 2011 full year profit announcement template,6,holding company_holding_notice
nifty_361,2011-10-26,"AEP Reports Strong 2011 Third-Quarter Earnings, Tightens Full-Year Ongoing Earnings Guidance Range",Rise,0.0348,"aep reports strong 2011 third-quarter earnings, tightens full-year ongoing earnings guidance range",11,earnings release_release_quarter earnings
nifty_361,2011-10-26, Mindbloom Hires Amazon.com Veteran as Vice President of Operations,Rise,0.0348,mindbloom hires amazon.com veteran as vice president of operations,3,officer_appoints_chief
nifty_361,2011-10-26,Holly Energy Partners Third Quarter 2011 Earnings Release and Conference Webcast,Rise,0.0348,holly energy partners third quarter 2011 earnings release and conference webcast,11,earnings release_release_quarter earnings
nifty_361,2011-10-26,Webcast Alert: TEO Third Quarter 2011 Earnings Conference Call Webcast,Rise,0.0348,webcast alert: teo third quarter 2011 earnings conference call webcast,11,earnings release_release_quarter earnings
nifty_361,2011-10-26,"Maxwell Technologies' Third Quarter Financial Results Press Release, Conference Call and Webcast Set for November 3",Rise,0.0348,"maxwell technologies third quarter financial results press release, conference call and webcast set for november 3",11,earnings release_release_quarter earnings
nifty_361,2011-10-26,Gilat's Third Quarter 2011 Earnings Announcement Schedule,Rise,0.0348,gilat third quarter 2011 earnings announcement schedule,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,Leveraging EFSF comes with defensible risk - Merkel,Rise,0.0348,leveraging efsf comes with defensible risk - merkel,5,ecb_eurozone_zone
nifty_361,2011-10-26,"REMINDER: CEVA, Inc. Third Quarter 2011 Earnings Release and Conference Call Set for October 27",Rise,0.0348,"reminder: ceva, inc. third quarter 2011 earnings release and conference call set for october 27",11,earnings release_release_quarter earnings
nifty_361,2011-10-26,European shares inch up ahead of debt summit,Rise,0.0348,european shares inch up ahead of debt summit,17,european_european shares_european stocks
nifty_361,2011-10-26,"Cyber attacks caught Japan flat footed, experts say",Rise,0.0348,"cyber attacks caught japan flat footed, experts say",0,security_cloud_cyber
nifty_361,2011-10-26,Gold Fields to Release Q3 C2011 Results on 10 November 2011,Rise,0.0348,gold fields to release q3 c2011 results on 10 november 2011,15,preciousgold_gold_bullion
nifty_361,2011-10-26,"RPC, Inc. Reports Record Third Quarter 2011 Financial Results",Rise,0.0348,"rpc, inc. reports record third quarter 2011 financial results",8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,"RPC, Inc. Announces 25 Percent Increase in Quarterly Cash Dividend",Rise,0.0348,"rpc, inc. announces 25 percent increase in quarterly cash dividend",10,dividend_quarterly dividend_declares
nifty_361,2011-10-26,EU leaders: guarantees needed to back banks -draft statement,Rise,0.0348,eu leaders: guarantees needed to back banks -draft statement,5,ecb_eurozone_zone
nifty_361,2011-10-26,UPDATE 1-AEP Q3 profit up; tightens FY earnings outlook,Rise,0.0348,aep q3 profit up; tightens fy earnings outlook,14,fy_ebitda_euros
nifty_361,2011-10-26,"FTI Consulting, Inc. to Present at November Investor Conferences",Rise,0.0348,"fti consulting, inc. to present at november investor conferences",1,present_conference_investor
nifty_361,2011-10-26," PennyLaneReports.com Alerts: Stevia, Tivus, LoneStar Gold, Sky Power Solutions, Raystream, Greenshift Corp, Eco Ventures Group, Av",Rise,0.0348,"pennylanereports.com alerts: stevia, tivus, lonestar gold, sky power solutions, raystream, greenshift corp, eco ventures group, av",2,analyst_technical_updates
nifty_361,2011-10-26,"Rollins, Inc. Reports Third Quarter and Nine Months 2011 Financial Results",Rise,0.0348,"rollins, inc. reports third quarter and nine months 2011 financial results",8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,EU leaders: guarantees needed to back banks: draft statement,Rise,0.0348,eu leaders: guarantees needed to back banks: draft statement,5,ecb_eurozone_zone
nifty_361,2011-10-26,"Fortress International Group to Report Third Quarter 2011 Financial Results on Wednesday, November 9, 2011",Rise,0.0348,"fortress international group to report third quarter 2011 financial results on wednesday, november 9, 2011",8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,"Novarica Survey: Banks Confident in Ability to Secure Channels, Less Confident in Ability to Detect Cross-Channel Fraud",Rise,0.0348,"novarica survey: banks confident in ability to secure channels, less confident in ability to detect cross-channel fraud",0,security_cloud_cyber
nifty_361,2011-10-26,Email Stock Picks Website for Premium Stock Alerts and Stock Reports Goes Live,Rise,0.0348,email stock picks website for premium stock alerts and stock reports goes live,2,analyst_technical_updates
nifty_361,2011-10-26,Gold Enhances Portfolio Performance and Reduces Risk for Investors in Alternatives,Rise,0.0348,gold enhances portfolio performance and reduces risk for investors in alternatives,15,preciousgold_gold_bullion
nifty_361,2011-10-26,"ONE Bio, Corp. Appoints BDO USA, LLP as New Auditor",Rise,0.0348,"one bio, corp. appoints bdo usa, llp as new auditor",3,officer_appoints_chief
nifty_361,2011-10-26, Cytori to Webcast Third Quarter Financial Results November 3,Rise,0.0348,cytori to webcast third quarter financial results november 3,11,earnings release_release_quarter earnings
nifty_361,2011-10-26, 2011 Key Trends in Software Pricing & Licensing Survey Reveals Continued Momentum Towards Virtualization and the Cloud,Rise,0.0348,2011 key trends in software pricing & licensing survey reveals continued momentum towards virtualization and the cloud,0,security_cloud_cyber
nifty_361,2011-10-26,First Solar Announces Third Quarter 2011 Financial Results,Rise,0.0348,first solar announces third quarter 2011 financial results,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,Roambi Expands Global Footprint of Award Winning Mobile BI App; Opens Offices Across EMEA,Rise,0.0348,roambi expands global footprint of award winning mobile bi app; opens offices across emea,0,security_cloud_cyber
nifty_361,2011-10-26,Infinity Pharmaceuticals Announces Its Participation at Two Investor Conferences,Rise,0.0348,infinity pharmaceuticals announces its participation at two investor conferences,1,present_conference_investor
nifty_361,2011-10-26,j2 Global Acquires Online Backup Business,Rise,0.0348,j2 global acquires online backup business,0,security_cloud_cyber
nifty_361,2011-10-26,First Tech Direct Welcomes Tom Nall as Microsoft DynamicsÂ® AX Senior Account Executive,Rise,0.0348,first tech direct welcomes tom nall as microsoft dynamics ax senior account executive,3,officer_appoints_chief
nifty_361,2011-10-26,"8x8, Inc. to Present at TechAmerica 2011 Classic Financial Conference",Rise,0.0348,"8x8, inc. to present at techamerica 2011 classic financial conference",1,present_conference_investor
nifty_361,2011-10-26,Nabi Biopharmaceuticals Announces Third Quarter 2011 Financial Results Release Date,Rise,0.0348,nabi biopharmaceuticals announces third quarter 2011 financial results release date,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26," SecurityWeek and Symantec Reveal Latest Details on Duqu, the Precursor to the Next Stuxnet, in Live Webcast",Rise,0.0348,"securityweek and symantec reveal latest details on duqu, the precursor to the next stuxnet, in live webcast",0,security_cloud_cyber
nifty_361,2011-10-26,"Solera Holdings, Inc. Schedules First Quarter Fiscal 2012 Earnings Announcement and Conference Call",Rise,0.0348,"solera holdings, inc. schedules first quarter fiscal 2012 earnings announcement and conference call",11,earnings release_release_quarter earnings
nifty_361,2011-10-26,Sociable Labs Emerges from Stealth with $7 Million in Series B Financing Led by Battery Ventures,Rise,0.0348,sociable labs emerges from stealth with $7 million in series b financing led by battery ventures,9,secures_series_funding
nifty_361,2011-10-26,"Standard Motor Products, Inc. Announces Acquisition of Forecast Trading Corporation",Rise,0.0348,"standard motor products, inc. announces acquisition of forecast trading corporation",16,ipo_yuan_mln yuan
nifty_361,2011-10-26,Manitex International Announces 25% Quarterly Increase in Backlog to $63 Million,Rise,0.0348,manitex international announces 25% quarterly increase in backlog to $63 million,10,dividend_quarterly dividend_declares
nifty_361,2011-10-26,Financial Engines to Attend Investor Conferences in November,Rise,0.0348,financial engines to attend investor conferences in november,1,present_conference_investor
nifty_361,2011-10-26,UPDATE 1-EU leaders to pledge guarantees for banks,Rise,0.0348,eu leaders to pledge guarantees for banks,5,ecb_eurozone_zone
nifty_361,2011-10-26,REG - Jarvis Securities - Investment in Hubwise Holdings Limited,Rise,0.0348,reg - jarvis securities - investment in hubwise holdings limited,6,holding company_holding_notice
nifty_361,2011-10-26,MONEY MARKETS-Modest takeup of 1-yr ECB crisis-fighting loan,Rise,0.0348,modest takeup of 1-yr ecb crisis-fighting loan,5,ecb_eurozone_zone
nifty_361,2011-10-26,"Research and Markets: Cloud Virtualization Software Market Shares, Strategies, and Forecasts, Worldwide, 2011 to 2017",Rise,0.0348,"cloud virtualization software market shares, strategies, and forecasts, worldwide, 2011 to 2017",0,security_cloud_cyber
nifty_361,2011-10-26,Abiomed to Release New Protect II Data and Economic Study Results at TCT 2011; Over 20 Impella Presentations Included in Show Schedule,Rise,0.0348,abiomed to release new protect ii data and economic study results at tct 2011; over 20 impella presentations included in show schedule,1,present_conference_investor
nifty_361,2011-10-26,Irvine Sensors Announces CFO Succession,Rise,0.0348,irvine sensors announces cfo succession,3,officer_appoints_chief
nifty_361,2011-10-26," What's Ahead: Today's Economic Outlook -- Equity Research on Medtronic, Inc. and The Cooper Companies, Inc.",Rise,0.0348,"what ahead: today economic outlook -- equity research on medtronic, inc. and the cooper companies, inc.",2,analyst_technical_updates
nifty_361,2011-10-26, What's Ahead: Today's Economic Outlook -- Equity Research on Huntsman Corporation and E.I. du Pont de Nemours & Company,Rise,0.0348,what ahead: today economic outlook -- equity research on huntsman corporation and e.i. du pont de nemours & company,2,analyst_technical_updates
nifty_361,2011-10-26," Analyst View, Impact of Global Events -- Research Report on Chipotle Mexican Grill, Inc. and Dell Inc.",Rise,0.0348,"analyst view, impact of global events -- research report on chipotle mexican grill, inc. and dell inc.",2,analyst_technical_updates
nifty_361,2011-10-26," Analyst View, Impact of Global Events -- Research Report on Tempur-Pedic International Inc. and Informatica Corporation",Rise,0.0348,"analyst view, impact of global events -- research report on tempur-pedic international inc. and informatica corporation",2,analyst_technical_updates
nifty_361,2011-10-26, Taleo Chief Financial Officer to Present at the 2011 Citi Small/Mid Cap Conference,Rise,0.0348,taleo chief financial officer to present at the 2011 citi small mid cap conference,1,present_conference_investor
nifty_361,2011-10-26," What's Ahead: Today's Economic Outlook -- Equity Research on HeartWare International Inc and St. Jude Medical, Inc.",Rise,0.0348,"what ahead: today economic outlook -- equity research on heartware international inc and st. jude medical, inc.",2,analyst_technical_updates
nifty_361,2011-10-26, Cloud Wins Against the Big 4 Management Vendors Drive Record Quarter for Zenoss,Rise,0.0348,cloud wins against the big 4 management vendors drive record quarter for zenoss,0,security_cloud_cyber
nifty_361,2011-10-26,"Hasbro Announces Investor Day Webcast on November 9, 2011",Rise,0.0348,"hasbro announces investor day webcast on november 9, 2011",1,present_conference_investor
nifty_361,2011-10-26," Analyst View, Impact of Global Events -- Research Report on RadiSys Corporation and Super Micro Computer, Inc.",Rise,0.0348,"analyst view, impact of global events -- research report on radisys corporation and super micro computer, inc.",2,analyst_technical_updates
nifty_361,2011-10-26, What's Ahead: Today's Economic Outlook - Equity Research on LyondellBasell Industries NV and Nuveen Enhanced Municipal,Rise,0.0348,what ahead: today economic outlook - equity research on lyondellbasell industries nv and nuveen enhanced municipal,2,analyst_technical_updates
nifty_361,2011-10-26,Nexenta Systems and Zmanda Release Next Generation Backup and Recovery Solution,Rise,0.0348,nexenta systems and zmanda release next generation backup and recovery solution,0,security_cloud_cyber
nifty_361,2011-10-26,Software AG Placed in the Leaders Quadrant for SOA Governance Technologies,Rise,0.0348,software ag placed in the leaders quadrant for soa governance technologies,0,security_cloud_cyber
nifty_361,2011-10-26,Courion to Present at 6th Annual API IT Security Conference for the Oil and Natural Gas Industry,Rise,0.0348,courion to present at 6th annual api it security conference for the oil and natural gas industry,0,security_cloud_cyber
nifty_361,2011-10-26,CashStar Secures $12 Million in Funding,Rise,0.0348,cashstar secures $12 million in funding,9,secures_series_funding
nifty_361,2011-10-26,First Republic Bank to Present at the Stifel Nicolaus 2011 Bank Conference,Rise,0.0348,first republic bank to present at the stifel nicolaus 2011 bank conference,1,present_conference_investor
nifty_361,2011-10-26,Axcient Unveils Cloud Continuity Solution to Bring Ultimate Peace of Mind to SMBs,Rise,0.0348,axcient unveils cloud continuity solution to bring ultimate peace of mind to smbs,0,security_cloud_cyber
nifty_361,2011-10-26,"Largest Land Management Company in California Goes Digital, Mobile With IBM Software",Rise,0.0348,"largest land management company in california goes digital, mobile with ibm software",0,security_cloud_cyber
nifty_361,2011-10-26, Full Metal Zinc Appoints New President/Chief Executive Officer and Grants Stock Options,Rise,0.0348,full metal zinc appoints new president chief executive officer and grants stock options,3,officer_appoints_chief
nifty_361,2011-10-26,REG - JPMorgan Chase & Co - Publication of Supplementary Prospectus,Rise,0.0348,reg - jpmorgan chase & co - publication of supplementary prospectus,6,holding company_holding_notice
nifty_361,2011-10-26,"The Zacks Analyst Blog Highlights: DuPont, UPS, Xerox, 3M and Texas Instruments",Rise,0.0348,"the zacks analyst blog highlights: dupont, ups, xerox, 3m and texas instruments",2,analyst_technical_updates
nifty_361,2011-10-26,"The Zacks Analyst Blog Highlights: D.R. Horton, Berkshire Hathaway, Masco, Equity Residential and Wal-Mart Stores",Rise,0.0348,"the zacks analyst blog highlights: d.r. horton, berkshire hathaway, masco, equity residential and wal-mart stores",2,analyst_technical_updates
nifty_361,2011-10-26,"The Zacks Analyst Blog Highlights: Amazon.com, Apple, Google, Time Warner Cable and Comcast",Rise,0.0348,"the zacks analyst blog highlights: amazon.com, apple, google, time warner cable and comcast",2,analyst_technical_updates
nifty_361,2011-10-26,"STXNEWS LATAM-Credit Suisse holds ""outperform"" for Brazil's TAM",Rise,0.0348,stxnews latam-credit suisse holds outperform for brazil tam,13,brazil_petrobras_brazilian
nifty_361,2011-10-26,REG - Entry Funding No.1 - Pricing 26.10.2011,Rise,0.0348,reg - entry funding no.1 - pricing 26.10.2011,9,secures_series_funding
nifty_361,2011-10-26,"Gold in a bubble, longer term bust will come: Tiberius",Rise,0.0348,"gold in a bubble, longer term bust will come: tiberius",15,preciousgold_gold_bullion
nifty_361,2011-10-26,Brazil's Bradesco '11 loan growth may top forecast,Rise,0.0348,brazil bradesco 11 loan growth may top forecast,13,brazil_petrobras_brazilian
nifty_361,2011-10-26,Stanley Black & Decker to Present at 2011 Goldman Sachs Global Industrial Conference,Rise,0.0348,stanley black & decker to present at 2011 goldman sachs global industrial conference,1,present_conference_investor
nifty_361,2011-10-26,"Research and Markets: Hexahydro-1,3,5-tris(hydroxyethyl)-s-triazine (CAS 4719-04-4) Market Research Report 2011",Rise,0.0348,"hexahydro-1,3,5-tris hydroxyethyl -s-triazine cas 4719-04-4 market research report 2011",18,global chinese_chinese_industry 2014
nifty_361,2011-10-26,"Sterling Bancorp to Present at Stifel Nicolaus Bank Conference on November 2, 2011",Rise,0.0348,"sterling bancorp to present at stifel nicolaus bank conference on november 2, 2011",1,present_conference_investor
nifty_361,2011-10-26,Spectra Logic Appoints Two Storage Industry Veterans to Lead New Emerging Technology Division,Rise,0.0348,spectra logic appoints two storage industry veterans to lead new emerging technology division,3,officer_appoints_chief
nifty_361,2011-10-26,Brammo Drives Growth with $28 Million Series B and Forms a Strategic Partnership with New Investor Polaris Industries,Rise,0.0348,brammo drives growth with $28 million series b and forms a strategic partnership with new investor polaris industries,9,secures_series_funding
nifty_361,2011-10-26,Union Pacific Corporation's CFO Rob Knight to Address Goldman Sachs Global Industrials Conference 2011,Rise,0.0348,union pacific corporation cfo rob knight to address goldman sachs global industrials conference 2011,1,present_conference_investor
nifty_361,2011-10-26,"Chartis to Hold Final Seminar in Series of Security and Privacy Market Trends Seminars on November 2, 2011 in Boston",Rise,0.0348,"chartis to hold final seminar in series of security and privacy market trends seminars on november 2, 2011 in boston",9,secures_series_funding
nifty_361,2011-10-26,REG - Forum Energy Plc - Trading Update,Rise,0.0348,reg - forum energy plc - trading update,6,holding company_holding_notice
nifty_361,2011-10-26,REG - Banco Santander S.A. - 3rd quarter 2011 results presentation,Rise,0.0348,reg - banco santander s.a. - 3rd quarter 2011 results presentation,8,2012 results_2011 results_fourth quarter
nifty_361,2011-10-26,"UPDATE 1-Draghi ready to pursue ECB bond buys, grim on growth",Rise,0.0348,"draghi ready to pursue ecb bond buys, grim on growth",5,ecb_eurozone_zone
nifty_361,2011-10-26,REG - Henderson TR Pacific - Holding(s) in Company,Rise,0.0348,reg - henderson tr pacific - holding in company,6,holding company_holding_notice
